delivery_id,order_id,delivery_status,delivery_time,rider_id
35805,35805,In Transit,13:14:00,367
35806,35806,Delivered,21:41:00,674
35807,35807,Failed,15:04:00,350
35808,35808,Delayed,16:46:00,659
35809,35809,Failed,13:40:00,271
35810,35810,In Transit,09:14:00,852
35811,35811,In Transit,13:44:00,965
35812,35812,Failed,22:06:00,1433
35813,35813,Delayed,18:14:00,1480
35814,35814,Delayed,14:34:00,1303
35815,35815,Failed,16:36:00,137
35816,35816,Failed,20:09:00,696
35817,35817,Failed,14:43:00,123
35818,35818,In Transit,17:56:00,1953
35819,35819,In Transit,22:49:00,1370
35820,35820,Failed,15:39:00,1070
35821,35821,Delayed,17:05:00,695
35822,35822,Delayed,22:29:00,200
35823,35823,Delivered,09:13:00,444
35824,35824,Delivered,13:45:00,1143
35825,35825,In Transit,21:50:00,969
35826,35826,In Transit,13:49:00,439
35827,35827,Delayed,17:18:00,966
35828,35828,Delivered,16:46:00,613
35829,35829,Delivered,18:42:00,1637
35830,35830,Failed,17:03:00,1182
35831,35831,In Transit,11:08:00,1513
35832,35832,In Transit,23:18:00,1230
35833,35833,Delayed,19:00:00,913
35834,35834,Failed,12:57:00,1814
35835,35835,Delivered,16:18:00,850
35836,35836,In Transit,13:21:00,693
35837,35837,Delayed,09:59:00,1116
35838,35838,Delivered,23:22:00,932
35839,35839,In Transit,15:37:00,1121
35840,35840,Delayed,15:07:00,1669
35841,35841,In Transit,19:15:00,1548
35842,35842,In Transit,19:23:00,1784
35843,35843,Delivered,21:41:00,909
35844,35844,Delivered,12:14:00,1502
35845,35845,Delivered,23:42:00,526
35846,35846,Delayed,20:37:00,244
35847,35847,Delayed,09:44:00,47
35848,35848,Delayed,15:07:00,858
35849,35849,In Transit,12:25:00,1318
35850,35850,Failed,23:26:00,1941
35851,35851,Delivered,09:52:00,127
35852,35852,Delivered,23:09:00,1987
35853,35853,Delivered,13:01:00,1126
35854,35854,Failed,13:13:00,886
35855,35855,Failed,22:43:00,1944
35856,35856,Delayed,10:46:00,189
35857,35857,In Transit,18:00:00,78
35858,35858,Failed,11:29:00,1729
35859,35859,Failed,14:17:00,17
35860,35860,Delivered,13:36:00,172
35861,35861,Delayed,23:48:00,1615
35862,35862,Delayed,10:25:00,1515
35863,35863,Delivered,21:34:00,1438
35864,35864,Failed,15:21:00,1103
35865,35865,Failed,23:53:00,1372
35866,35866,Delivered,08:44:00,910
35867,35867,In Transit,08:47:00,1386
35868,35868,In Transit,20:37:00,1200
35869,35869,Delayed,18:43:00,1113
35870,35870,In Transit,23:29:00,1221
35871,35871,Failed,20:15:00,210
35872,35872,In Transit,08:06:00,1153
35873,35873,Delivered,14:00:00,1548
35874,35874,Failed,17:58:00,1506
35875,35875,Delivered,18:49:00,1771
35876,35876,In Transit,08:05:00,1435
35877,35877,In Transit,23:15:00,740
35878,35878,Delayed,19:44:00,1277
35879,35879,Delayed,20:24:00,1300
35880,35880,In Transit,18:48:00,1434
35881,35881,Failed,08:48:00,1412
35882,35882,Failed,18:21:00,1999
35883,35883,Failed,22:54:00,1051
35884,35884,Delivered,08:03:00,1465
35885,35885,Delayed,19:04:00,1134
35886,35886,In Transit,21:50:00,108
35887,35887,Delivered,15:50:00,1038
35888,35888,In Transit,10:24:00,111
35889,35889,In Transit,17:59:00,516
35890,35890,Failed,15:41:00,492
35891,35891,Failed,16:46:00,860
35892,35892,Delivered,17:08:00,1908
35893,35893,Delivered,16:38:00,1926
35894,35894,Failed,08:54:00,607
35895,35895,Delayed,23:16:00,794
35896,35896,Failed,20:19:00,193
35897,35897,Delayed,10:54:00,453
35898,35898,Delivered,23:08:00,1557
35899,35899,Failed,15:14:00,444
35900,35900,Delivered,13:23:00,1026
35901,35901,Delivered,14:45:00,598
35902,35902,Failed,16:41:00,1472
35903,35903,Delivered,20:55:00,648
35904,35904,In Transit,11:42:00,115
35905,35905,Failed,09:03:00,1017
35906,35906,In Transit,08:01:00,1246
35907,35907,Delivered,20:33:00,73
35908,35908,Delivered,15:54:00,1092
35909,35909,Failed,08:47:00,920
35910,35910,Delayed,21:31:00,862
35911,35911,Failed,08:22:00,435
35912,35912,In Transit,20:56:00,1166
35913,35913,Delivered,13:21:00,1010
35914,35914,Delivered,16:57:00,1170
35915,35915,In Transit,20:31:00,1969
35916,35916,Delivered,11:48:00,1865
35917,35917,In Transit,19:30:00,250
35918,35918,Failed,22:21:00,420
35919,35919,Delivered,09:50:00,1676
35920,35920,Delivered,11:50:00,1469
35921,35921,In Transit,18:25:00,168
35922,35922,Failed,20:43:00,31
35923,35923,Failed,11:59:00,1643
35924,35924,Delivered,19:38:00,784
35925,35925,Failed,13:11:00,424
35926,35926,In Transit,17:19:00,1362
35927,35927,Delayed,20:06:00,1296
35928,35928,Delayed,09:59:00,1669
35929,35929,Failed,09:29:00,768
35930,35930,Delayed,18:09:00,636
35931,35931,In Transit,18:05:00,922
35932,35932,Failed,21:19:00,398
35933,35933,Delayed,10:10:00,177
35934,35934,Delivered,14:54:00,526
35935,35935,Delivered,22:59:00,1179
35936,35936,Delayed,19:01:00,1226
35937,35937,Failed,08:03:00,864
35938,35938,In Transit,18:43:00,753
35939,35939,Delivered,21:46:00,306
35940,35940,In Transit,20:18:00,1974
35941,35941,Delayed,10:23:00,1647
35942,35942,Delivered,09:31:00,1795
35943,35943,Delayed,16:23:00,672
35944,35944,In Transit,13:42:00,1306
35945,35945,Delayed,17:45:00,1577
35946,35946,Failed,17:46:00,929
35947,35947,Failed,09:49:00,1612
35948,35948,Delayed,20:42:00,916
35949,35949,Delayed,11:27:00,1603
35950,35950,Delayed,21:21:00,858
35951,35951,In Transit,16:14:00,257
35952,35952,Failed,16:08:00,648
35953,35953,Failed,12:46:00,1801
35954,35954,Failed,17:00:00,413
35955,35955,Delayed,11:21:00,510
35956,35956,Delivered,14:00:00,1245
35957,35957,Delayed,11:48:00,1245
35958,35958,In Transit,09:03:00,1542
35959,35959,In Transit,13:24:00,893
35960,35960,Delivered,21:16:00,1562
35961,35961,Delivered,08:33:00,1545
35962,35962,Delivered,09:45:00,1475
35963,35963,Delayed,09:41:00,1407
35964,35964,Failed,21:58:00,315
35965,35965,Delivered,22:49:00,697
35966,35966,Delayed,22:11:00,506
35967,35967,Delivered,17:31:00,1147
35968,35968,Failed,14:42:00,401
35969,35969,Delayed,20:36:00,1693
35970,35970,Delivered,22:08:00,157
35971,35971,Failed,16:19:00,175
35972,35972,Failed,19:54:00,1776
35973,35973,Delivered,08:17:00,1337
35974,35974,Delivered,11:51:00,1955
35975,35975,Delayed,21:40:00,903
35976,35976,Delivered,18:03:00,1705
35977,35977,In Transit,22:38:00,812
35978,35978,Delayed,16:12:00,1866
35979,35979,Delayed,22:38:00,1224
35980,35980,Failed,17:11:00,1138
35981,35981,Failed,22:50:00,245
35982,35982,In Transit,12:31:00,858
35983,35983,Failed,16:44:00,27
35984,35984,Delivered,17:16:00,1128
35985,35985,Delayed,18:35:00,1461
35986,35986,Delivered,14:22:00,33
35987,35987,Delayed,17:39:00,1670
35988,35988,Delivered,18:04:00,494
35989,35989,Delayed,23:27:00,895
35990,35990,Delivered,16:07:00,1191
35991,35991,Delivered,23:10:00,393
35992,35992,Delayed,15:14:00,250
35993,35993,In Transit,10:03:00,1614
35994,35994,Delayed,08:12:00,1174
35995,35995,In Transit,12:58:00,411
35996,35996,Delayed,10:02:00,551
35997,35997,In Transit,19:28:00,698
35998,35998,In Transit,08:11:00,714
35999,35999,Delayed,19:12:00,268
36000,36000,Failed,08:28:00,776
36001,36001,Delivered,20:47:00,564
36002,36002,Delayed,21:47:00,473
36003,36003,In Transit,13:54:00,1717
36004,36004,Failed,22:33:00,388
36005,36005,Delivered,10:41:00,619
36006,36006,Delivered,23:12:00,1249
36007,36007,Failed,13:48:00,470
36008,36008,Delayed,13:39:00,1040
36009,36009,Delivered,22:07:00,621
36010,36010,Delivered,20:58:00,637
36011,36011,Delayed,21:27:00,1772
36012,36012,Failed,11:07:00,328
36013,36013,Failed,11:50:00,1410
36014,36014,Delivered,09:19:00,720
36015,36015,In Transit,10:01:00,742
36016,36016,Delivered,12:35:00,512
36017,36017,Failed,08:08:00,1788
36018,36018,In Transit,21:21:00,518
36019,36019,Delayed,16:48:00,394
36020,36020,Delivered,20:52:00,1689
36021,36021,Failed,17:49:00,1323
36022,36022,Delivered,18:50:00,958
36023,36023,Failed,12:34:00,1307
36024,36024,In Transit,11:06:00,1097
36025,36025,Failed,10:15:00,1106
36026,36026,In Transit,10:34:00,1777
36027,36027,In Transit,20:37:00,1125
36028,36028,In Transit,15:21:00,795
36029,36029,In Transit,12:41:00,1489
36030,36030,Delayed,22:55:00,1761
36031,36031,In Transit,17:00:00,260
36032,36032,Failed,23:22:00,1786
36033,36033,Delivered,12:16:00,1974
36034,36034,Failed,10:22:00,965
36035,36035,Failed,15:03:00,160
36036,36036,Delayed,09:26:00,1916
36037,36037,Delivered,17:39:00,1045
36038,36038,Delayed,11:30:00,1839
36039,36039,In Transit,12:31:00,672
36040,36040,In Transit,18:10:00,546
36041,36041,In Transit,10:09:00,306
36042,36042,Failed,13:11:00,899
36043,36043,Delayed,15:39:00,673
36044,36044,In Transit,11:33:00,1365
36045,36045,Failed,15:52:00,1051
36046,36046,Delayed,17:44:00,1606
36047,36047,In Transit,21:53:00,1124
36048,36048,Delivered,11:16:00,831
36049,36049,Delivered,15:10:00,1159
36050,36050,Failed,19:46:00,947
36051,36051,In Transit,13:35:00,799
36052,36052,In Transit,13:33:00,910
36053,36053,Delayed,08:27:00,1887
36054,36054,Delivered,18:17:00,170
36055,36055,Failed,14:42:00,1591
36056,36056,Failed,16:39:00,858
36057,36057,Delayed,17:13:00,642
36058,36058,Failed,19:09:00,1204
36059,36059,Delayed,16:15:00,630
36060,36060,In Transit,20:19:00,1219
36061,36061,Failed,21:55:00,184
36062,36062,In Transit,16:34:00,1934
36063,36063,Delayed,21:49:00,331
36064,36064,Delivered,09:21:00,1478
36065,36065,Delayed,23:34:00,1060
36066,36066,Delayed,11:51:00,228
36067,36067,In Transit,19:47:00,954
36068,36068,In Transit,19:03:00,882
36069,36069,Delayed,12:29:00,1238
36070,36070,Delayed,20:59:00,1370
36071,36071,Delayed,19:35:00,1378
36072,36072,Delivered,22:17:00,131
36073,36073,Delayed,14:40:00,1523
36074,36074,Failed,17:21:00,527
36075,36075,Failed,19:58:00,1817
36076,36076,Failed,22:15:00,959
36077,36077,In Transit,09:40:00,1363
36078,36078,Delivered,20:35:00,1018
36079,36079,Delivered,13:03:00,1353
36080,36080,Delayed,10:50:00,1087
36081,36081,Failed,23:19:00,149
36082,36082,In Transit,08:33:00,1672
36083,36083,Failed,12:19:00,58
36084,36084,In Transit,13:50:00,436
36085,36085,In Transit,17:14:00,1329
36086,36086,Delayed,18:43:00,1480
36087,36087,In Transit,15:51:00,1014
36088,36088,Failed,19:50:00,114
36089,36089,Failed,20:41:00,1697
36090,36090,In Transit,10:40:00,1233
36091,36091,Delivered,21:50:00,788
36092,36092,In Transit,21:46:00,1281
36093,36093,Delivered,13:58:00,1242
36094,36094,Delivered,09:41:00,1411
36095,36095,Delayed,17:19:00,1106
36096,36096,Delayed,08:13:00,1738
36097,36097,Delivered,22:25:00,1664
36098,36098,Failed,13:27:00,1475
36099,36099,Failed,10:10:00,916
36100,36100,Delivered,19:44:00,1285
36101,36101,Delivered,13:51:00,1727
36102,36102,Failed,08:59:00,196
36103,36103,Delivered,08:59:00,1578
36104,36104,Delivered,17:23:00,140
36105,36105,Failed,15:16:00,52
36106,36106,In Transit,11:09:00,1304
36107,36107,Delayed,20:39:00,1564
36108,36108,Failed,16:10:00,1364
36109,36109,Delayed,19:31:00,176
36110,36110,Failed,15:43:00,691
36111,36111,Delivered,17:09:00,1371
36112,36112,Delayed,18:29:00,557
36113,36113,Delivered,19:17:00,1692
36114,36114,Failed,11:54:00,725
36115,36115,Delayed,09:02:00,52
36116,36116,Failed,19:40:00,331
36117,36117,In Transit,14:54:00,653
36118,36118,Delayed,20:53:00,466
36119,36119,Delivered,22:19:00,799
36120,36120,Delayed,22:57:00,1397
36121,36121,Delivered,15:11:00,451
36122,36122,Delivered,11:27:00,931
36123,36123,In Transit,14:47:00,1696
36124,36124,Failed,21:40:00,1316
36125,36125,Delayed,18:20:00,1355
36126,36126,Delivered,14:28:00,298
36127,36127,Delivered,16:23:00,521
36128,36128,Failed,23:45:00,474
36129,36129,Delayed,15:07:00,584
36130,36130,Delivered,09:58:00,490
36131,36131,In Transit,22:40:00,62
36132,36132,Failed,12:25:00,262
36133,36133,Delayed,19:30:00,462
36134,36134,Delayed,08:48:00,1967
36135,36135,In Transit,15:42:00,35
36136,36136,Failed,09:43:00,1670
36137,36137,Failed,08:20:00,910
36138,36138,Failed,08:55:00,460
36139,36139,Delivered,14:02:00,1628
36140,36140,In Transit,13:24:00,662
36141,36141,Delivered,10:02:00,1735
36142,36142,In Transit,11:55:00,1982
36143,36143,Delivered,10:42:00,906
36144,36144,In Transit,12:49:00,392
36145,36145,Delayed,08:40:00,1871
36146,36146,Failed,17:03:00,464
36147,36147,Delivered,11:56:00,127
36148,36148,Delayed,14:28:00,926
36149,36149,In Transit,22:47:00,63
36150,36150,Delivered,20:00:00,1096
36151,36151,Failed,11:21:00,1398
36152,36152,Delayed,23:13:00,1820
36153,36153,Delayed,23:05:00,551
36154,36154,Delayed,15:23:00,170
36155,36155,Delivered,12:51:00,1718
36156,36156,Delivered,18:03:00,1507
36157,36157,Delivered,09:55:00,231
36158,36158,Delivered,13:51:00,843
36159,36159,Delivered,13:34:00,921
36160,36160,Delivered,23:33:00,691
36161,36161,Failed,09:27:00,1151
36162,36162,Delivered,21:40:00,778
36163,36163,Delivered,09:11:00,1824
36164,36164,Failed,14:23:00,1007
36165,36165,Failed,14:17:00,1217
36166,36166,Failed,12:59:00,1911
36167,36167,Delivered,11:18:00,251
36168,36168,Failed,12:57:00,977
36169,36169,Delivered,15:16:00,1160
36170,36170,Failed,12:35:00,1176
36171,36171,Delivered,19:34:00,1464
36172,36172,Delayed,18:04:00,1890
36173,36173,Delivered,17:14:00,1790
36174,36174,Delayed,22:22:00,1575
36175,36175,Delayed,21:46:00,1755
36176,36176,Delivered,17:32:00,347
36177,36177,Failed,15:06:00,213
36178,36178,Delivered,18:14:00,524
36179,36179,Delayed,19:52:00,1644
36180,36180,Delivered,15:53:00,13
36181,36181,Delivered,10:22:00,25
36182,36182,In Transit,17:35:00,1344
36183,36183,In Transit,13:40:00,228
36184,36184,Delayed,19:22:00,17
36185,36185,Delivered,17:29:00,41
36186,36186,Delivered,12:17:00,871
36187,36187,Failed,18:22:00,674
36188,36188,Failed,22:59:00,1774
36189,36189,Delivered,21:17:00,136
36190,36190,Failed,16:30:00,144
36191,36191,Delivered,23:28:00,1410
36192,36192,Failed,13:06:00,1849
36193,36193,Delivered,20:55:00,1101
36194,36194,Delayed,16:50:00,1794
36195,36195,Delivered,09:34:00,1083
36196,36196,Delivered,12:45:00,1542
36197,36197,Failed,21:38:00,1143
36198,36198,Delayed,08:52:00,114
36199,36199,Delivered,11:02:00,1744
36200,36200,Failed,11:31:00,1672
36201,36201,In Transit,21:27:00,621
36202,36202,Delayed,14:10:00,1688
36203,36203,Delayed,08:18:00,1000
36204,36204,Delayed,11:45:00,358
36205,36205,Delayed,23:21:00,639
36206,36206,Delivered,17:49:00,1358
36207,36207,Delayed,21:26:00,1906
36208,36208,Failed,23:17:00,475
36209,36209,Delivered,08:17:00,787
36210,36210,Failed,17:21:00,382
36211,36211,In Transit,22:00:00,1140
36212,36212,Delivered,20:14:00,635
36213,36213,Failed,08:29:00,594
36214,36214,Delayed,23:12:00,1974
36215,36215,Failed,16:18:00,1821
36216,36216,In Transit,17:39:00,728
36217,36217,Delivered,21:41:00,1892
36218,36218,Delivered,19:49:00,1305
36219,36219,Delayed,13:12:00,1263
36220,36220,Delivered,12:08:00,908
36221,36221,Delayed,23:21:00,1199
36222,36222,Failed,20:45:00,1719
36223,36223,Delivered,16:27:00,474
36224,36224,In Transit,21:05:00,332
36225,36225,Failed,22:49:00,1945
36226,36226,Failed,23:32:00,1941
36227,36227,Failed,18:13:00,668
36228,36228,Delayed,13:15:00,1267
36229,36229,Failed,11:13:00,1056
36230,36230,Delayed,10:25:00,517
36231,36231,Delivered,08:22:00,482
36232,36232,Delivered,10:53:00,1810
36233,36233,Delayed,21:08:00,1481
36234,36234,Failed,16:33:00,193
36235,36235,Failed,11:05:00,694
36236,36236,Delayed,20:34:00,865
36237,36237,In Transit,09:21:00,59
36238,36238,Delayed,13:01:00,1899
36239,36239,Delayed,09:13:00,70
36240,36240,Delivered,13:58:00,853
36241,36241,In Transit,19:52:00,1948
36242,36242,In Transit,12:59:00,1747
36243,36243,Failed,16:20:00,1187
36244,36244,Delivered,23:24:00,634
36245,36245,Failed,14:48:00,785
36246,36246,Delayed,21:40:00,492
36247,36247,In Transit,20:35:00,1949
36248,36248,Delayed,08:03:00,199
36249,36249,In Transit,23:08:00,157
36250,36250,Delivered,23:27:00,1947
36251,36251,In Transit,10:11:00,1598
36252,36252,In Transit,12:24:00,1169
36253,36253,In Transit,20:02:00,278
36254,36254,Delayed,08:35:00,1195
36255,36255,In Transit,12:40:00,1488
36256,36256,Delayed,22:59:00,1395
36257,36257,In Transit,10:54:00,648
36258,36258,Delayed,22:30:00,1432
36259,36259,In Transit,11:15:00,454
36260,36260,Delivered,16:17:00,1783
36261,36261,Delivered,20:44:00,1737
36262,36262,Delayed,10:58:00,1868
36263,36263,Failed,17:41:00,409
36264,36264,In Transit,17:10:00,185
36265,36265,Delivered,11:47:00,1897
36266,36266,Delivered,12:16:00,1683
36267,36267,Delayed,09:04:00,1356
36268,36268,Delayed,18:24:00,649
36269,36269,Delivered,17:06:00,1322
36270,36270,In Transit,11:11:00,1036
36271,36271,Failed,22:09:00,123
36272,36272,Delivered,22:03:00,917
36273,36273,Delivered,17:48:00,1453
36274,36274,Failed,12:38:00,309
36275,36275,Delayed,18:12:00,1930
36276,36276,In Transit,22:50:00,1835
36277,36277,Failed,20:03:00,83
36278,36278,Failed,23:34:00,1236
36279,36279,Failed,19:04:00,1804
36280,36280,Delayed,19:52:00,1308
36281,36281,In Transit,13:41:00,412
36282,36282,Failed,14:09:00,1864
36283,36283,Delivered,17:32:00,284
36284,36284,In Transit,08:49:00,588
36285,36285,In Transit,16:23:00,536
36286,36286,Delayed,08:13:00,1777
36287,36287,Delayed,08:46:00,634
36288,36288,Delivered,15:42:00,1211
36289,36289,Failed,21:39:00,1241
36290,36290,In Transit,22:44:00,517
36291,36291,Delivered,14:53:00,808
36292,36292,Failed,21:37:00,1055
36293,36293,Delivered,18:40:00,1551
36294,36294,Failed,17:10:00,1172
36295,36295,In Transit,18:44:00,1306
36296,36296,Delayed,23:57:00,1397
36297,36297,Delivered,22:58:00,401
36298,36298,Failed,11:06:00,1591
36299,36299,Delayed,12:00:00,998
36300,36300,In Transit,23:58:00,568
36301,36301,Delivered,20:12:00,485
36302,36302,Delayed,12:59:00,130
36303,36303,In Transit,15:39:00,859
36304,36304,Failed,20:27:00,1751
36305,36305,Delivered,15:16:00,245
36306,36306,Failed,13:17:00,391
36307,36307,Delivered,19:50:00,1452
36308,36308,Failed,18:25:00,1234
36309,36309,Delivered,14:58:00,1364
36310,36310,Failed,21:57:00,1506
36311,36311,Delayed,10:16:00,559
36312,36312,Delayed,17:00:00,711
36313,36313,Delayed,08:06:00,1537
36314,36314,Delayed,17:50:00,1165
36315,36315,In Transit,14:50:00,1213
36316,36316,Delivered,11:22:00,1664
36317,36317,Failed,19:14:00,1944
36318,36318,In Transit,21:47:00,118
36319,36319,Delivered,17:36:00,347
36320,36320,In Transit,23:17:00,1233
36321,36321,In Transit,23:40:00,1027
36322,36322,Failed,23:27:00,202
36323,36323,Failed,10:50:00,1283
36324,36324,Failed,17:27:00,1695
36325,36325,Delayed,13:06:00,1130
36326,36326,Failed,11:15:00,1163
36327,36327,Delivered,15:04:00,719
36328,36328,Failed,17:35:00,803
36329,36329,Delayed,20:48:00,530
36330,36330,Failed,12:28:00,859
36331,36331,In Transit,16:34:00,1625
36332,36332,Delivered,20:04:00,1070
36333,36333,In Transit,10:49:00,83
36334,36334,Delivered,20:30:00,1834
36335,36335,In Transit,13:45:00,1535
36336,36336,Delayed,16:03:00,213
36337,36337,In Transit,19:44:00,874
36338,36338,Delayed,17:26:00,1549
36339,36339,Delivered,11:55:00,1939
36340,36340,Delayed,22:52:00,1717
36341,36341,Delivered,16:58:00,249
36342,36342,Delayed,21:02:00,687
36343,36343,In Transit,17:24:00,1206
36344,36344,Delivered,08:25:00,951
36345,36345,Delivered,09:36:00,612
36346,36346,Delayed,23:34:00,1603
36347,36347,Delivered,15:53:00,92
36348,36348,Delayed,23:04:00,747
36349,36349,In Transit,16:58:00,1224
36350,36350,Delivered,23:03:00,309
36351,36351,Failed,11:19:00,55
36352,36352,Delivered,18:06:00,329
36353,36353,In Transit,09:11:00,1749
36354,36354,Delayed,14:46:00,1634
36355,36355,Delayed,13:33:00,1316
36356,36356,Delivered,10:18:00,1234
36357,36357,Delayed,12:54:00,1379
36358,36358,Delivered,18:37:00,137
36359,36359,In Transit,10:07:00,1087
36360,36360,Delivered,12:50:00,228
36361,36361,Delivered,16:59:00,1282
36362,36362,Delivered,16:04:00,1093
36363,36363,Failed,17:14:00,597
36364,36364,In Transit,20:25:00,1273
36365,36365,Delayed,09:02:00,633
36366,36366,In Transit,11:11:00,1402
36367,36367,Failed,11:00:00,504
36368,36368,Failed,23:38:00,1779
36369,36369,In Transit,16:15:00,1947
36370,36370,Failed,14:48:00,126
36371,36371,In Transit,17:39:00,1509
36372,36372,Failed,22:59:00,1333
36373,36373,Failed,22:13:00,1452
36374,36374,In Transit,20:08:00,1965
36375,36375,In Transit,22:05:00,1599
36376,36376,Delivered,22:28:00,589
36377,36377,Delayed,17:53:00,1066
36378,36378,In Transit,22:31:00,180
36379,36379,Delayed,17:28:00,763
36380,36380,Delivered,14:40:00,1787
36381,36381,Delayed,15:16:00,746
36382,36382,Delayed,23:42:00,412
36383,36383,Delivered,22:22:00,155
36384,36384,Delayed,10:37:00,605
36385,36385,Delayed,16:58:00,1947
36386,36386,Delivered,22:31:00,1722
36387,36387,In Transit,09:49:00,81
36388,36388,In Transit,22:25:00,1355
36389,36389,Delivered,16:08:00,1433
36390,36390,Delivered,20:14:00,1043
36391,36391,Delivered,09:47:00,472
36392,36392,Failed,20:35:00,1035
36393,36393,Delayed,16:16:00,1038
36394,36394,In Transit,22:04:00,135
36395,36395,Delivered,14:12:00,1976
36396,36396,Delivered,20:52:00,112
36397,36397,Delayed,21:46:00,996
36398,36398,Delayed,14:03:00,1065
36399,36399,In Transit,11:09:00,975
36400,36400,Failed,12:54:00,97
36401,36401,Failed,11:14:00,284
36402,36402,Delayed,21:25:00,1225
36403,36403,Delayed,21:06:00,849
36404,36404,In Transit,12:27:00,1408
36405,36405,Delayed,21:46:00,1458
36406,36406,In Transit,09:03:00,1085
36407,36407,In Transit,21:44:00,1262
36408,36408,Failed,12:33:00,581
36409,36409,Failed,22:17:00,1863
36410,36410,Failed,23:09:00,944
36411,36411,Delayed,17:45:00,167
36412,36412,Delivered,08:35:00,258
36413,36413,In Transit,12:08:00,1686
36414,36414,Failed,14:12:00,329
36415,36415,In Transit,15:21:00,1969
36416,36416,Failed,20:40:00,20
36417,36417,Delayed,15:37:00,1481
36418,36418,Delivered,18:06:00,1959
36419,36419,Delivered,15:59:00,1164
36420,36420,Delivered,10:28:00,221
36421,36421,In Transit,21:56:00,1108
36422,36422,Delivered,15:11:00,727
36423,36423,In Transit,10:50:00,782
36424,36424,Failed,18:38:00,1520
36425,36425,In Transit,19:01:00,320
36426,36426,Delayed,21:55:00,1422
36427,36427,Failed,12:47:00,564
36428,36428,Failed,16:43:00,16
36429,36429,Delivered,10:07:00,1120
36430,36430,Failed,18:22:00,1343
36431,36431,Delayed,09:00:00,952
36432,36432,Failed,20:52:00,478
36433,36433,Failed,16:41:00,1622
36434,36434,In Transit,21:54:00,225
36435,36435,Delayed,18:44:00,1802
36436,36436,Delivered,20:53:00,114
36437,36437,Failed,19:34:00,1430
36438,36438,Failed,17:10:00,1202
36439,36439,In Transit,15:49:00,468
36440,36440,Delayed,13:23:00,1890
36441,36441,Failed,08:42:00,1050
36442,36442,In Transit,21:25:00,1351
36443,36443,Delivered,13:57:00,46
36444,36444,In Transit,14:10:00,1039
36445,36445,Failed,15:47:00,1699
36446,36446,Delayed,11:25:00,1153
36447,36447,Delivered,18:45:00,1856
36448,36448,Delivered,15:02:00,525
36449,36449,Failed,14:08:00,619
36450,36450,In Transit,14:26:00,1622
36451,36451,Delivered,19:41:00,756
36452,36452,Delayed,22:59:00,962
36453,36453,Delayed,15:07:00,1210
36454,36454,In Transit,14:44:00,409
36455,36455,Delayed,15:08:00,166
36456,36456,Delayed,15:26:00,231
36457,36457,In Transit,22:55:00,1669
36458,36458,In Transit,09:35:00,1959
36459,36459,Delayed,17:44:00,1306
36460,36460,Delayed,15:49:00,163
36461,36461,Delayed,18:09:00,989
36462,36462,Failed,19:50:00,301
36463,36463,Delayed,11:01:00,725
36464,36464,Delayed,21:33:00,1924
36465,36465,Delivered,14:02:00,1605
36466,36466,Failed,09:48:00,1514
36467,36467,Delayed,12:31:00,394
36468,36468,Delivered,10:47:00,1518
36469,36469,In Transit,22:22:00,639
36470,36470,Failed,11:22:00,960
36471,36471,Delivered,10:35:00,517
36472,36472,Delayed,09:17:00,620
36473,36473,Delivered,17:16:00,913
36474,36474,In Transit,12:43:00,1000
36475,36475,Delayed,15:12:00,1263
36476,36476,Delivered,13:12:00,1357
36477,36477,Delivered,15:07:00,277
36478,36478,Failed,22:48:00,1210
36479,36479,Delivered,14:38:00,245
36480,36480,Failed,21:07:00,1010
36481,36481,In Transit,09:49:00,1314
36482,36482,In Transit,14:13:00,1578
36483,36483,Failed,09:24:00,493
36484,36484,In Transit,11:19:00,1626
36485,36485,In Transit,16:48:00,420
36486,36486,Delivered,21:26:00,1462
36487,36487,Delayed,17:03:00,695
36488,36488,Delivered,22:00:00,1411
36489,36489,In Transit,14:47:00,1686
36490,36490,Failed,10:19:00,1764
36491,36491,Delayed,22:15:00,1
36492,36492,Failed,14:10:00,579
36493,36493,Failed,15:42:00,880
36494,36494,Delayed,12:17:00,793
36495,36495,In Transit,09:13:00,209
36496,36496,Delayed,18:35:00,1029
36497,36497,In Transit,12:40:00,1776
36498,36498,Delivered,23:26:00,861
36499,36499,In Transit,21:35:00,549
36500,36500,Delayed,15:23:00,1416
36501,36501,Failed,08:24:00,1292
36502,36502,Failed,17:29:00,1754
36503,36503,Delivered,17:07:00,1601
36504,36504,Delivered,17:27:00,1252
36505,36505,Failed,23:48:00,1966
36506,36506,In Transit,20:02:00,1427
36507,36507,In Transit,18:43:00,1395
36508,36508,Delayed,23:22:00,171
36509,36509,Delivered,14:47:00,1919
36510,36510,Delivered,10:46:00,95
36511,36511,Delayed,21:53:00,373
36512,36512,Delayed,11:51:00,339
36513,36513,In Transit,13:28:00,745
36514,36514,In Transit,21:26:00,706
36515,36515,Delayed,18:05:00,275
36516,36516,Failed,08:05:00,776
36517,36517,Delivered,16:39:00,530
36518,36518,Delayed,08:49:00,216
36519,36519,Failed,20:33:00,1529
36520,36520,In Transit,11:24:00,871
36521,36521,Delivered,12:22:00,1883
36522,36522,Failed,18:49:00,349
36523,36523,Delayed,17:27:00,693
36524,36524,Delivered,08:46:00,165
36525,36525,In Transit,19:39:00,1818
36526,36526,Failed,22:56:00,31
36527,36527,Delayed,19:19:00,105
36528,36528,Failed,10:14:00,1882
36529,36529,Failed,16:23:00,742
