order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
41238,6158,1805,Margherita Pizza,2024-02-08,22:45:00,Cancelled,1095.58
41239,4321,1213,Momos,2023-09-05,12:29:00,Cancelled,846.92
41240,7961,230,Veg Burger,2023-05-29,21:03:00,Cancelled,1025.42
41241,2905,1225,Margherita Pizza,2024-01-19,18:22:00,Cancelled,854.28
41242,2671,1606,Chicken Biryani,2024-11-12,18:02:00,Delivered,795.08
41243,7055,1977,Fried Rice,2024-07-26,10:19:00,Preparing,748.62
41244,2959,1259,Momos,2024-01-26,13:35:00,Pending,695.4
41245,1097,1001,Veg Burger,2023-03-06,16:21:00,Delivered,240.1
41246,6992,1604,Butter Naan,2023-03-15,16:15:00,Cancelled,463.41
41247,3803,1869,Pasta Alfredo,2023-07-27,16:19:00,Preparing,954.25
41248,2168,817,Momos,2024-10-24,12:27:00,Preparing,868.3
41249,4660,264,Fried Rice,2023-06-03,19:55:00,Cancelled,155.9
41250,5725,1495,Margherita Pizza,2024-12-12,18:24:00,Preparing,406.68
41251,2488,821,Fried Rice,2023-03-02,10:23:00,Delivered,564.78
41252,9709,841,Veg Burger,2023-12-14,16:05:00,Pending,630.25
41253,3490,1295,Fried Rice,2024-09-06,10:00:00,Delivered,1020.23
41254,3981,1168,Momos,2024-05-23,10:22:00,Cancelled,906.09
41255,1374,451,Pasta Alfredo,2024-09-01,20:39:00,Preparing,1034.19
41256,696,1014,Paneer Butter Masala,2023-05-29,14:31:00,Pending,926.86
41257,4838,1352,Tandoori Chicken,2024-12-02,09:31:00,Cancelled,665.26
41258,1340,1763,Tandoori Chicken,2024-11-17,17:37:00,Preparing,853.36
41259,7870,997,Chicken Biryani,2023-12-13,09:25:00,Cancelled,304.12
41260,3641,308,Tandoori Chicken,2023-08-11,14:52:00,Delivered,286.18
41261,8724,774,Butter Naan,2023-05-21,11:06:00,Preparing,480.11
41262,2388,960,Paneer Butter Masala,2024-01-13,17:06:00,Pending,419.17
41263,6375,1859,Tandoori Chicken,2023-08-05,21:19:00,Pending,1117.92
41264,8414,705,Butter Naan,2023-08-17,20:49:00,Pending,1041.21
41265,1990,943,Fried Rice,2024-07-16,16:10:00,Pending,605.82
41266,5301,216,Chicken Biryani,2024-06-29,20:58:00,Cancelled,1022.85
41267,3800,1427,Momos,2023-12-08,14:35:00,Cancelled,936.42
41268,8767,1038,Margherita Pizza,2023-11-11,10:07:00,Preparing,171.8
41269,1810,72,Momos,2023-03-09,18:46:00,Cancelled,236.65
41270,4276,872,Pasta Alfredo,2023-03-24,18:17:00,Pending,238.48
41271,1669,1973,Margherita Pizza,2024-07-22,18:44:00,Cancelled,653.76
41272,5901,1549,Masala Dosa,2023-06-04,22:47:00,Cancelled,1148.75
41273,8630,275,Masala Dosa,2024-03-05,10:44:00,Delivered,964.02
41274,9546,1202,Butter Naan,2023-10-19,12:05:00,Pending,651.69
41275,3144,279,Tandoori Chicken,2024-01-05,14:42:00,Preparing,177.0
41276,641,906,Margherita Pizza,2023-03-25,11:17:00,Preparing,152.97
41277,4662,204,Butter Naan,2023-10-20,22:32:00,Delivered,180.11
41278,6958,610,Paneer Butter Masala,2024-04-11,17:38:00,Pending,181.35
41279,873,508,Margherita Pizza,2024-09-07,22:24:00,Delivered,1069.45
41280,9998,1321,Pasta Alfredo,2024-07-13,11:10:00,Delivered,560.87
41281,1038,1899,Fried Rice,2023-07-26,22:49:00,Preparing,485.8
41282,9284,1026,Fried Rice,2024-07-29,12:13:00,Delivered,528.22
41283,4640,1476,Veg Burger,2023-05-31,17:08:00,Delivered,172.05
41284,5245,1602,Butter Naan,2024-08-01,21:35:00,Delivered,363.91
41285,650,485,Veg Burger,2023-01-16,13:15:00,Cancelled,1039.19
41286,1275,1559,Fried Rice,2024-06-15,16:57:00,Pending,1034.04
41287,2322,225,Fried Rice,2024-11-10,21:32:00,Cancelled,345.01
41288,7829,185,Chicken Biryani,2023-03-15,14:59:00,Cancelled,1024.29
41289,1490,540,Paneer Butter Masala,2023-11-02,16:59:00,Pending,842.65
41290,4119,1321,Paneer Butter Masala,2024-06-20,12:43:00,Pending,1132.33
41291,5444,1227,Chicken Biryani,2023-08-10,10:59:00,Delivered,524.05
41292,1782,1659,Tandoori Chicken,2024-02-20,17:05:00,Preparing,1172.13
41293,1592,1894,Margherita Pizza,2023-08-19,08:26:00,Delivered,542.36
41294,9330,1044,Paneer Butter Masala,2023-01-07,14:40:00,Cancelled,1014.42
41295,6016,1759,Veg Burger,2023-11-05,18:46:00,Pending,344.07
41296,8259,762,Fried Rice,2024-03-12,12:25:00,Cancelled,887.45
41297,7715,1914,Momos,2023-06-23,17:46:00,Cancelled,1026.58
41298,9529,153,Tandoori Chicken,2024-07-12,16:00:00,Delivered,934.17
41299,1464,1098,Momos,2024-04-08,18:37:00,Delivered,558.39
41300,7964,290,Pasta Alfredo,2023-05-20,11:24:00,Pending,782.83
41301,4399,93,Margherita Pizza,2024-06-22,17:49:00,Cancelled,404.69
41302,2735,172,Margherita Pizza,2024-05-28,21:49:00,Cancelled,1179.08
41303,2909,1130,Tandoori Chicken,2023-01-10,08:51:00,Cancelled,728.16
41304,1718,134,Tandoori Chicken,2024-02-05,21:52:00,Delivered,1007.32
41305,1146,744,Pasta Alfredo,2024-12-13,12:45:00,Delivered,1019.17
41306,7767,433,Tandoori Chicken,2024-07-12,08:47:00,Preparing,945.5
41307,8295,1749,Margherita Pizza,2023-07-17,09:07:00,Delivered,1086.94
41308,2885,35,Veg Burger,2023-07-16,22:14:00,Preparing,603.31
41309,6581,128,Chicken Biryani,2024-11-09,10:23:00,Preparing,188.51
41310,3140,966,Margherita Pizza,2023-06-15,22:46:00,Preparing,957.72
41311,7164,1840,Paneer Butter Masala,2023-12-01,22:31:00,Preparing,252.56
41312,9078,1643,Momos,2023-10-09,09:16:00,Preparing,990.22
41313,5424,1857,Fried Rice,2024-01-25,17:30:00,Preparing,1115.99
41314,9557,1950,Paneer Butter Masala,2024-02-13,20:19:00,Cancelled,1067.9
41315,9351,1617,Butter Naan,2024-12-11,19:35:00,Pending,1021.79
41316,794,111,Masala Dosa,2023-01-12,15:03:00,Pending,289.13
41317,2403,300,Fried Rice,2023-05-03,17:21:00,Delivered,443.45
41318,6391,625,Paneer Butter Masala,2024-09-05,16:59:00,Pending,563.04
41319,2270,1413,Tandoori Chicken,2024-07-10,17:54:00,Cancelled,1118.85
41320,9439,1551,Pasta Alfredo,2024-08-23,13:19:00,Cancelled,392.27
41321,1825,1241,Momos,2023-11-01,22:48:00,Pending,1150.8
41322,3531,550,Momos,2024-03-18,10:56:00,Delivered,988.41
41323,4536,570,Chicken Biryani,2023-06-21,19:08:00,Delivered,741.91
41324,3220,918,Masala Dosa,2023-07-15,23:16:00,Delivered,308.46
41325,6866,579,Butter Naan,2024-05-18,08:18:00,Pending,319.5
41326,3978,291,Veg Burger,2023-05-08,20:33:00,Delivered,706.03
41327,6194,279,Butter Naan,2024-12-10,11:10:00,Cancelled,554.59
41328,7337,1079,Pasta Alfredo,2023-01-05,10:35:00,Preparing,507.27
41329,8823,46,Fried Rice,2024-12-22,13:11:00,Pending,479.51
41330,6882,458,Momos,2024-06-24,09:31:00,Delivered,977.37
41331,429,1068,Tandoori Chicken,2023-10-20,23:08:00,Cancelled,1149.83
41332,4989,502,Fried Rice,2023-12-09,10:40:00,Preparing,843.39
41333,9874,1686,Tandoori Chicken,2024-09-07,09:32:00,Preparing,334.54
41334,9613,127,Veg Burger,2024-08-10,17:22:00,Cancelled,314.21
41335,4781,1374,Momos,2023-11-13,15:32:00,Pending,786.98
41336,7145,961,Butter Naan,2024-12-29,15:33:00,Delivered,935.92
41337,7708,7,Tandoori Chicken,2024-02-01,13:28:00,Delivered,1144.52
41338,1234,1919,Veg Burger,2024-04-23,09:13:00,Pending,511.58
41339,8859,717,Momos,2023-12-26,16:18:00,Preparing,313.18
41340,305,1057,Tandoori Chicken,2024-05-07,13:48:00,Cancelled,1165.47
41341,108,1506,Fried Rice,2024-03-28,09:40:00,Pending,639.12
41342,3850,2000,Pasta Alfredo,2023-12-06,17:49:00,Cancelled,623.46
41343,4694,1817,Momos,2024-09-19,14:14:00,Delivered,515.5
41344,8662,1426,Veg Burger,2024-04-05,18:24:00,Preparing,923.43
41345,816,399,Veg Burger,2023-02-27,16:35:00,Pending,643.13
41346,2931,1406,Pasta Alfredo,2023-01-05,13:01:00,Cancelled,791.51
41347,1529,1909,Tandoori Chicken,2024-05-24,17:42:00,Cancelled,435.64
41348,3259,501,Masala Dosa,2023-08-21,18:21:00,Cancelled,842.45
41349,8302,451,Tandoori Chicken,2024-05-04,10:58:00,Delivered,262.16
41350,1097,446,Margherita Pizza,2023-05-26,10:27:00,Pending,429.28
41351,5305,1236,Veg Burger,2023-05-29,20:34:00,Pending,187.2
41352,4031,1753,Paneer Butter Masala,2024-06-22,10:50:00,Delivered,1071.3
41353,8904,675,Butter Naan,2024-02-10,22:56:00,Pending,236.65
41354,9965,1653,Margherita Pizza,2023-08-13,11:11:00,Cancelled,617.41
41355,7816,1233,Veg Burger,2023-10-11,17:30:00,Pending,499.03
41356,4208,402,Fried Rice,2023-01-26,23:51:00,Cancelled,1023.22
41357,8437,528,Veg Burger,2024-10-25,17:38:00,Cancelled,1012.96
41358,9953,1710,Paneer Butter Masala,2024-11-05,22:51:00,Preparing,845.42
41359,1431,1278,Butter Naan,2023-06-26,10:15:00,Cancelled,943.26
41360,3072,492,Masala Dosa,2023-04-08,20:41:00,Pending,1123.04
41361,7358,1699,Fried Rice,2024-09-15,13:43:00,Delivered,728.88
41362,7142,528,Chicken Biryani,2023-04-29,15:19:00,Preparing,596.66
41363,5786,117,Margherita Pizza,2023-01-31,11:42:00,Preparing,331.02
41364,8568,1030,Chicken Biryani,2024-09-30,22:20:00,Delivered,406.04
41365,1643,801,Margherita Pizza,2024-02-10,14:36:00,Cancelled,502.85
41366,7840,638,Veg Burger,2024-07-24,14:53:00,Cancelled,989.75
41367,5077,1407,Paneer Butter Masala,2023-03-26,08:22:00,Delivered,683.89
41368,6573,933,Pasta Alfredo,2023-05-17,12:43:00,Cancelled,423.62
41369,3497,1787,Tandoori Chicken,2024-02-29,15:56:00,Delivered,567.37
41370,1539,1049,Momos,2024-11-10,09:46:00,Delivered,326.11
41371,7629,920,Veg Burger,2024-06-13,23:04:00,Preparing,825.87
41372,4192,1876,Margherita Pizza,2024-11-21,10:20:00,Delivered,449.02
41373,7608,291,Margherita Pizza,2023-06-12,10:15:00,Cancelled,697.41
41374,4019,798,Tandoori Chicken,2024-03-26,13:05:00,Cancelled,344.3
41375,4417,1470,Pasta Alfredo,2024-07-17,10:35:00,Cancelled,645.38
41376,8748,1336,Margherita Pizza,2024-06-30,09:08:00,Preparing,1130.82
41377,628,213,Momos,2023-04-25,13:13:00,Delivered,388.07
41378,2999,1746,Veg Burger,2024-08-16,15:42:00,Delivered,807.76
41379,5468,1182,Paneer Butter Masala,2023-05-05,21:09:00,Preparing,420.87
41380,8298,1161,Veg Burger,2023-08-22,10:45:00,Cancelled,741.2
41381,5844,27,Veg Burger,2023-03-30,15:23:00,Cancelled,1081.14
41382,4292,1485,Veg Burger,2024-10-06,08:14:00,Cancelled,208.05
41383,1661,1609,Pasta Alfredo,2023-09-22,17:47:00,Delivered,661.69
41384,9845,1309,Pasta Alfredo,2023-05-02,19:00:00,Cancelled,645.03
41385,4596,729,Margherita Pizza,2024-06-01,09:49:00,Pending,933.36
41386,9270,1712,Fried Rice,2023-10-13,19:37:00,Preparing,881.56
41387,4442,1549,Butter Naan,2024-11-14,23:50:00,Cancelled,356.28
41388,1726,1287,Margherita Pizza,2024-12-23,08:19:00,Delivered,958.58
41389,2384,1526,Pasta Alfredo,2023-02-23,23:12:00,Pending,251.59
41390,2390,1500,Paneer Butter Masala,2023-10-01,12:04:00,Delivered,1008.56
41391,3510,311,Butter Naan,2023-01-07,09:18:00,Preparing,514.26
41392,438,4,Tandoori Chicken,2024-04-29,21:58:00,Pending,935.83
41393,8,1796,Chicken Biryani,2024-02-12,15:47:00,Preparing,397.18
41394,3664,1517,Momos,2024-02-25,09:57:00,Cancelled,493.59
41395,7979,1527,Pasta Alfredo,2023-12-15,17:17:00,Cancelled,497.93
41396,9617,58,Chicken Biryani,2024-06-21,15:37:00,Cancelled,405.22
41397,9441,289,Veg Burger,2024-04-25,15:51:00,Delivered,562.39
41398,1540,1871,Fried Rice,2023-07-11,23:55:00,Preparing,997.3
41399,4452,1565,Chicken Biryani,2023-07-01,13:16:00,Pending,394.35
41400,4059,1816,Chicken Biryani,2023-08-22,20:45:00,Pending,779.69
41401,8776,1332,Fried Rice,2023-05-20,09:28:00,Cancelled,477.56
41402,6811,1189,Pasta Alfredo,2024-11-27,14:30:00,Pending,271.44
41403,1124,101,Masala Dosa,2024-06-22,12:01:00,Pending,405.86
41404,1873,437,Chicken Biryani,2023-01-24,13:32:00,Cancelled,735.26
41405,4015,200,Pasta Alfredo,2024-03-18,13:34:00,Preparing,409.09
41406,2104,726,Paneer Butter Masala,2023-11-20,19:09:00,Delivered,169.91
41407,2697,1412,Tandoori Chicken,2024-04-01,21:27:00,Preparing,1131.53
41408,806,687,Margherita Pizza,2023-09-08,12:04:00,Delivered,476.05
41409,1719,126,Pasta Alfredo,2023-01-14,22:38:00,Delivered,151.14
41410,230,1111,Momos,2023-04-29,21:09:00,Preparing,1076.19
41411,3105,312,Veg Burger,2024-03-23,19:00:00,Preparing,545.81
41412,5669,893,Momos,2024-04-28,08:15:00,Preparing,834.59
41413,6037,911,Veg Burger,2024-03-16,16:28:00,Cancelled,903.89
41414,5857,29,Masala Dosa,2023-12-02,17:25:00,Preparing,216.85
41415,1009,1973,Paneer Butter Masala,2023-09-22,14:25:00,Cancelled,443.38
41416,2734,579,Momos,2024-05-23,16:11:00,Preparing,1186.2
41417,9282,810,Butter Naan,2023-10-22,15:50:00,Pending,1009.48
41418,7081,141,Tandoori Chicken,2023-09-01,22:44:00,Cancelled,279.16
41419,5324,886,Masala Dosa,2023-03-18,08:23:00,Pending,235.34
41420,3989,788,Momos,2024-08-15,17:48:00,Preparing,758.34
41421,4144,223,Butter Naan,2023-10-26,19:49:00,Cancelled,232.49
41422,8390,832,Veg Burger,2023-06-11,18:08:00,Delivered,1156.48
41423,6783,59,Pasta Alfredo,2023-12-29,18:15:00,Preparing,529.82
41424,4243,1450,Butter Naan,2023-04-05,11:47:00,Delivered,359.44
41425,4155,1453,Masala Dosa,2023-11-27,20:18:00,Preparing,921.2
41426,4866,1909,Masala Dosa,2023-09-25,14:10:00,Cancelled,685.33
41427,2988,923,Paneer Butter Masala,2024-01-22,09:06:00,Pending,295.41
41428,4919,57,Tandoori Chicken,2024-09-13,15:19:00,Pending,773.3
41429,3428,120,Masala Dosa,2024-10-15,15:11:00,Cancelled,785.84
41430,6064,309,Masala Dosa,2023-03-16,12:15:00,Preparing,502.26
41431,3091,1146,Margherita Pizza,2023-12-07,21:46:00,Pending,691.52
41432,8902,1910,Masala Dosa,2024-01-09,14:20:00,Preparing,474.72
41433,6009,1295,Fried Rice,2023-01-20,09:26:00,Preparing,206.25
41434,4089,691,Masala Dosa,2023-10-14,08:54:00,Preparing,468.6
41435,26,1385,Veg Burger,2023-08-14,16:08:00,Cancelled,189.95
41436,2567,1991,Margherita Pizza,2023-10-11,18:26:00,Preparing,801.85
41437,5459,553,Momos,2024-03-10,15:33:00,Cancelled,330.05
41438,5323,1242,Fried Rice,2024-03-04,12:07:00,Pending,549.45
41439,57,977,Momos,2023-05-09,12:45:00,Pending,564.75
41440,7494,1380,Tandoori Chicken,2024-07-04,20:55:00,Preparing,829.52
41441,82,1390,Butter Naan,2024-03-14,13:03:00,Delivered,777.58
41442,6046,108,Pasta Alfredo,2024-06-20,14:16:00,Pending,332.4
41443,3535,1536,Chicken Biryani,2024-10-03,23:48:00,Cancelled,238.1
41444,8845,473,Margherita Pizza,2023-07-27,14:07:00,Cancelled,162.35
41445,2275,1567,Tandoori Chicken,2023-11-01,18:04:00,Delivered,661.68
41446,8429,881,Momos,2023-08-31,21:44:00,Pending,819.2
41447,1507,1704,Butter Naan,2024-07-21,19:50:00,Delivered,212.21
41448,1012,1327,Masala Dosa,2024-04-04,12:51:00,Pending,607.89
41449,3231,997,Pasta Alfredo,2023-12-22,23:10:00,Cancelled,493.11
41450,7716,1697,Chicken Biryani,2023-03-08,17:51:00,Pending,554.84
41451,3473,506,Veg Burger,2023-09-18,09:53:00,Preparing,762.39
41452,8527,1542,Chicken Biryani,2023-07-29,12:43:00,Preparing,234.15
41453,5668,109,Tandoori Chicken,2024-08-16,17:27:00,Pending,314.57
41454,2181,1897,Veg Burger,2023-07-12,12:00:00,Preparing,737.72
41455,6638,373,Butter Naan,2023-11-17,10:21:00,Pending,821.75
41456,8056,1855,Masala Dosa,2024-05-30,17:07:00,Pending,923.79
41457,5669,1953,Chicken Biryani,2024-02-18,16:54:00,Preparing,952.17
41458,3265,715,Fried Rice,2023-07-07,20:11:00,Pending,1138.49
41459,3777,555,Veg Burger,2024-04-25,20:35:00,Delivered,635.33
41460,6470,1707,Butter Naan,2023-09-01,10:50:00,Preparing,186.17
41461,8492,848,Butter Naan,2023-09-24,09:07:00,Preparing,234.3
41462,770,1584,Paneer Butter Masala,2024-12-24,22:10:00,Cancelled,914.66
41463,9749,1651,Momos,2023-09-11,12:10:00,Preparing,363.99
41464,706,1225,Pasta Alfredo,2024-01-02,18:43:00,Pending,785.9
41465,9677,1089,Masala Dosa,2023-03-10,15:53:00,Cancelled,736.51
41466,2081,426,Butter Naan,2024-05-14,13:15:00,Pending,585.31
41467,9303,237,Veg Burger,2024-01-11,20:03:00,Cancelled,1012.06
41468,6811,769,Masala Dosa,2023-09-13,13:10:00,Delivered,359.16
41469,3505,323,Pasta Alfredo,2023-09-24,22:58:00,Delivered,690.98
41470,2670,470,Pasta Alfredo,2023-08-23,16:16:00,Preparing,448.21
41471,3443,170,Paneer Butter Masala,2024-09-01,08:22:00,Cancelled,440.58
41472,8212,1087,Margherita Pizza,2023-01-14,17:04:00,Preparing,1032.27
41473,689,224,Paneer Butter Masala,2024-01-06,22:12:00,Preparing,492.06
41474,5267,282,Masala Dosa,2023-08-25,11:16:00,Pending,244.53
41475,8593,262,Margherita Pizza,2023-05-26,19:34:00,Pending,508.03
41476,6490,1167,Pasta Alfredo,2023-02-24,18:54:00,Preparing,920.48
41477,5458,1019,Margherita Pizza,2024-03-10,14:21:00,Cancelled,519.59
41478,1601,1388,Masala Dosa,2023-07-03,12:16:00,Delivered,1044.5
41479,7838,98,Momos,2024-04-14,10:44:00,Pending,1195.2
41480,7841,65,Margherita Pizza,2024-10-10,08:43:00,Cancelled,369.28
41481,1538,553,Chicken Biryani,2023-11-25,18:04:00,Delivered,556.93
41482,4316,169,Masala Dosa,2024-03-01,14:10:00,Delivered,512.22
41483,8417,1748,Veg Burger,2024-11-15,22:28:00,Delivered,1111.41
41484,7212,269,Margherita Pizza,2023-07-14,15:16:00,Cancelled,983.4
41485,4496,1168,Butter Naan,2024-10-07,23:39:00,Preparing,603.33
41486,2415,966,Chicken Biryani,2023-03-11,20:30:00,Delivered,256.99
41487,3315,1214,Masala Dosa,2023-08-11,14:03:00,Pending,1011.2
41488,3250,1074,Paneer Butter Masala,2023-12-29,12:40:00,Delivered,809.2
41489,1149,1696,Margherita Pizza,2024-08-19,09:49:00,Delivered,752.96
41490,6844,1165,Fried Rice,2023-09-20,15:46:00,Cancelled,497.21
41491,9611,729,Chicken Biryani,2023-02-15,14:52:00,Pending,628.41
41492,9084,1388,Masala Dosa,2023-06-14,10:41:00,Delivered,270.83
41493,1468,1832,Paneer Butter Masala,2023-01-04,10:28:00,Preparing,987.85
41494,6966,1622,Masala Dosa,2024-04-29,08:07:00,Preparing,940.63
41495,1946,1572,Margherita Pizza,2024-11-25,23:44:00,Cancelled,407.7
41496,4744,1205,Tandoori Chicken,2024-02-02,17:38:00,Pending,731.33
41497,2697,1157,Fried Rice,2023-09-09,19:22:00,Delivered,1183.2
41498,6700,1215,Chicken Biryani,2024-06-01,17:08:00,Cancelled,1005.01
41499,4499,1650,Paneer Butter Masala,2023-05-25,23:25:00,Cancelled,1062.08
41500,930,1147,Margherita Pizza,2023-11-22,08:16:00,Preparing,597.25
41501,411,288,Chicken Biryani,2023-03-28,15:22:00,Delivered,319.37
41502,4218,1984,Momos,2023-05-28,23:05:00,Pending,515.66
41503,3421,1346,Paneer Butter Masala,2024-08-04,09:23:00,Pending,1162.45
41504,4971,1108,Momos,2023-11-05,16:44:00,Preparing,661.14
41505,9777,139,Momos,2023-11-15,17:43:00,Delivered,1066.95
41506,9395,1899,Butter Naan,2023-10-09,16:09:00,Delivered,275.58
41507,6451,575,Pasta Alfredo,2024-09-15,14:07:00,Pending,1125.77
41508,162,622,Margherita Pizza,2023-03-18,20:48:00,Pending,173.06
41509,1157,735,Pasta Alfredo,2024-02-07,11:17:00,Pending,409.49
41510,7127,952,Chicken Biryani,2024-01-27,15:36:00,Preparing,788.12
41511,7504,939,Tandoori Chicken,2024-09-16,11:20:00,Delivered,278.86
41512,2209,926,Masala Dosa,2024-12-22,10:41:00,Pending,1063.47
41513,6615,1051,Momos,2023-03-29,16:15:00,Cancelled,1126.92
41514,655,562,Chicken Biryani,2023-07-11,11:33:00,Cancelled,368.19
41515,6689,673,Paneer Butter Masala,2024-03-19,16:27:00,Pending,538.78
41516,3528,161,Paneer Butter Masala,2023-09-05,11:14:00,Pending,394.38
41517,5859,550,Paneer Butter Masala,2023-11-21,15:50:00,Pending,265.52
41518,6143,408,Momos,2024-03-13,17:32:00,Pending,1074.75
41519,8233,41,Butter Naan,2024-05-12,17:12:00,Delivered,399.0
41520,5887,261,Paneer Butter Masala,2023-10-11,19:34:00,Cancelled,163.8
41521,4533,1780,Masala Dosa,2023-08-10,22:36:00,Delivered,224.88
41522,3559,1846,Butter Naan,2023-04-09,19:04:00,Delivered,184.86
41523,1867,322,Chicken Biryani,2023-09-11,10:30:00,Pending,556.95
41524,5138,449,Masala Dosa,2023-03-28,13:26:00,Preparing,586.93
41525,9805,1402,Chicken Biryani,2023-02-01,23:33:00,Preparing,851.09
41526,5078,150,Momos,2023-12-02,23:13:00,Preparing,1002.19
41527,6139,1370,Margherita Pizza,2023-12-28,11:33:00,Cancelled,984.87
41528,9473,440,Fried Rice,2023-08-07,21:04:00,Preparing,976.97
41529,1382,457,Butter Naan,2023-11-26,13:35:00,Delivered,1023.32
41530,3564,650,Momos,2024-09-05,09:27:00,Preparing,817.82
41531,9598,190,Masala Dosa,2023-02-17,09:54:00,Preparing,261.36
41532,9637,565,Tandoori Chicken,2024-08-29,14:08:00,Delivered,291.09
41533,9568,1851,Butter Naan,2024-03-21,12:15:00,Preparing,323.62
41534,922,714,Masala Dosa,2024-03-31,19:01:00,Cancelled,533.44
41535,366,583,Pasta Alfredo,2023-01-21,21:11:00,Pending,327.41
41536,6171,360,Pasta Alfredo,2024-05-20,09:18:00,Preparing,823.36
41537,3395,672,Momos,2024-09-28,23:13:00,Cancelled,480.52
41538,197,435,Chicken Biryani,2023-07-05,21:10:00,Preparing,528.92
41539,2162,1379,Margherita Pizza,2024-05-04,13:10:00,Pending,1190.7
41540,9700,1128,Margherita Pizza,2024-11-09,09:55:00,Cancelled,1152.69
41541,4649,427,Momos,2023-06-15,16:12:00,Preparing,312.83
41542,1619,760,Masala Dosa,2023-05-19,12:01:00,Preparing,441.55
41543,7552,468,Butter Naan,2024-05-24,21:48:00,Cancelled,1132.99
41544,5857,527,Momos,2023-03-15,14:16:00,Cancelled,626.02
41545,8944,606,Veg Burger,2023-04-04,08:32:00,Pending,957.33
41546,715,1134,Masala Dosa,2024-07-27,21:50:00,Delivered,499.87
41547,8980,1704,Margherita Pizza,2024-05-29,18:55:00,Delivered,1001.04
41548,842,620,Margherita Pizza,2023-08-30,13:24:00,Cancelled,692.72
41549,7276,1169,Pasta Alfredo,2023-01-11,22:24:00,Cancelled,547.32
41550,7482,1977,Paneer Butter Masala,2023-02-08,18:14:00,Delivered,750.59
41551,273,1748,Butter Naan,2024-01-24,10:29:00,Cancelled,598.19
41552,6478,885,Momos,2024-12-01,12:41:00,Delivered,879.27
41553,2934,1958,Masala Dosa,2023-10-29,19:53:00,Cancelled,1045.33
41554,8273,1743,Margherita Pizza,2024-05-30,11:29:00,Delivered,646.48
41555,4529,382,Chicken Biryani,2024-05-13,17:51:00,Pending,193.95
41556,8976,1360,Paneer Butter Masala,2024-02-09,22:06:00,Cancelled,523.32
41557,7762,515,Chicken Biryani,2023-11-01,09:14:00,Delivered,1008.59
41558,2654,1060,Chicken Biryani,2024-01-29,09:42:00,Cancelled,510.87
41559,940,164,Masala Dosa,2024-05-26,17:14:00,Pending,1187.69
41560,833,1677,Tandoori Chicken,2024-08-03,12:01:00,Pending,811.58
41561,1005,137,Chicken Biryani,2023-12-25,11:45:00,Delivered,1081.71
41562,6385,1279,Margherita Pizza,2023-04-25,22:56:00,Delivered,461.91
41563,5233,1732,Pasta Alfredo,2023-03-30,20:44:00,Cancelled,301.58
41564,1985,1830,Pasta Alfredo,2024-10-11,11:21:00,Preparing,814.9
41565,4367,1004,Tandoori Chicken,2024-01-27,16:51:00,Pending,660.1
41566,2359,722,Margherita Pizza,2024-05-17,18:52:00,Delivered,625.4
41567,25,64,Paneer Butter Masala,2023-09-27,21:59:00,Cancelled,871.63
41568,1232,1685,Masala Dosa,2024-05-24,23:50:00,Preparing,683.52
41569,1077,1298,Pasta Alfredo,2023-01-21,21:19:00,Preparing,1044.19
41570,6142,1206,Pasta Alfredo,2024-04-26,14:46:00,Delivered,292.91
41571,9899,16,Margherita Pizza,2024-01-21,20:46:00,Delivered,734.73
41572,3105,379,Paneer Butter Masala,2023-03-11,18:32:00,Cancelled,1089.63
41573,7097,4,Paneer Butter Masala,2023-07-02,14:05:00,Pending,484.78
41574,6214,1967,Chicken Biryani,2023-12-15,23:59:00,Cancelled,704.28
41575,8946,716,Fried Rice,2024-12-12,10:19:00,Delivered,298.82
41576,603,1322,Margherita Pizza,2024-12-31,12:11:00,Preparing,291.5
41577,2696,757,Paneer Butter Masala,2023-02-10,20:00:00,Pending,582.43
41578,5036,141,Tandoori Chicken,2023-01-16,11:24:00,Preparing,504.13
41579,852,278,Chicken Biryani,2023-08-11,18:41:00,Preparing,322.03
41580,3044,1997,Momos,2023-11-29,20:49:00,Cancelled,456.46
41581,2064,978,Masala Dosa,2024-09-23,16:31:00,Cancelled,520.49
41582,1725,136,Tandoori Chicken,2023-02-27,17:59:00,Preparing,490.64
41583,3249,997,Tandoori Chicken,2024-02-22,13:20:00,Preparing,1085.05
41584,2968,519,Masala Dosa,2023-07-24,13:41:00,Cancelled,369.62
41585,4397,367,Pasta Alfredo,2023-02-15,16:57:00,Pending,954.97
41586,7546,317,Pasta Alfredo,2023-07-15,08:13:00,Pending,1012.78
41587,522,338,Margherita Pizza,2024-11-03,14:59:00,Delivered,699.58
41588,9793,977,Tandoori Chicken,2023-12-30,19:15:00,Delivered,857.64
41589,4479,720,Chicken Biryani,2024-11-09,17:45:00,Cancelled,648.74
41590,9171,1029,Masala Dosa,2024-02-17,20:47:00,Preparing,464.71
41591,369,799,Paneer Butter Masala,2024-03-29,23:42:00,Cancelled,528.64
41592,8749,1431,Masala Dosa,2024-02-16,10:36:00,Cancelled,780.43
41593,1553,1532,Chicken Biryani,2024-05-12,20:44:00,Cancelled,418.04
41594,8441,1347,Momos,2023-12-07,15:52:00,Pending,324.67
41595,870,713,Veg Burger,2024-02-04,18:25:00,Cancelled,657.12
41596,7440,509,Paneer Butter Masala,2024-05-26,16:32:00,Preparing,923.66
